0_abv,0_beer_name,0_brew_factory_name,0_style,1_abv,1_beer_name,1_brew_factory_name,1_style
5.0,stinson_amber,north_center_brewing_company,american_amber_red_ale,,,,
6.0,bi_re_de_ferme_ambr_e,ferme_de_laubicherie,american_amber_red_ale,,,,
9.0,democratic_imperial_red_ale,brewdog,american_amber_red_ale,,,,
,la_devil_s_roc,barbebroue_villemarie,american_amber_red_ale,,,,
6.5,jubileum_ale,oslo_mikrobryggeri,american_amber_red_ale,,,,
5.0,the_chief_beer,montgomery_brewing_company,american_amber_red_ale,,,,
6.1,give_me_back_my_wig,blue_earl_brewing_company,american_amber_red_ale,,,,
4.5,la_tr_s_douce,lespace_publicbrasseurs_de_quartier,american_amber_red_ale,,,,
,tansatlantic_imperial_red,captain_lawrence_brewing_co,american_amber_red_ale,,,,
,red_harvest,les_trois_mousquetaires,american_amber_red_ale,,,,
5.6,the_pamber,downpour_brewing,american_amber_red_ale,,,,
6.7,chkalov_red_ale,dirty_hands_brewing_company,american_amber_red_ale,,,,
6.3,chefs_ale,bravo_restaurant_cafe,american_amber_red_ale,,,,
,rosewood_red,thirsty_dog_brewing_company,american_amber_red_ale,,,,
5.0,dead_river_amber_ale,yorkholo_brewing_co,american_amber_red_ale,,,,
4.0,fern_draught,the_sprig_fern_brewery,american_amber_red_ale,,,,
5.5,wiggly_field,broad_ripple_brew_pub,american_amber_red_ale,,,,
4.1,amber_ale_batch_01,115_grill_brewhouse,american_amber_red_ale,,,,
5.5,main_drag_amber,iechyd_da_brewing_company,american_amber_red_ale,,,,
5.0,rousse_l_rable,microbrasserie_brouemont,american_amber_red_ale,,,,
5.0,rousse_go_t,microbrasserie_brouemont,american_amber_red_ale,,,,
5.5,spawning_sockeye_ale,crann_g_ales,american_amber_red_ale,,,,
,olympic_peninsula_ale,fathom_league_hop_yard_brewery,american_amber_red_ale,,,,
4.3,5_sisters,alechemy_brewing,american_amber_red_ale,,,,
6.0,wild_beast_amber_ale,wild_beast_brewery,american_amber_red_ale,,,,
5.0,smokey_the_ambear,frothy_beard_brewing_company,american_amber_red_ale,,,,
5.8,ryno_s,valley_vinyards_cellar_dweller_craft_beers,american_amber_red_ale,,,,
5.0,river_valley_red_ale,big_rock_brewery,american_amber_red_ale,,,,
6.2,hibiscus_red,wavelength_brewing_company,american_amber_red_ale,,,,
4.7,4_pines_keller_door_big_mark_red_ale,4_pines_brewing_company,american_amber_red_ale,,,,
3.5,mainstay_amber,green_beacon_brewing_co,american_amber_red_ale,,,,
5.2,moxie_ale,duvig_brewing_co,american_amber_red_ale,,,,
5.8,heal_grow,main_street_brewing_company,american_amber_red_ale,,,,
6.8,16hour_dry_hopped_amber,nighthawk_brewery,american_amber_red_ale,,,,
5.5,pacific_red_ale,brasserie_de_la_vall_e_du_giffre,american_amber_red_ale,,,,
6.1,ohorojo,ftown_brewing_co,american_amber_red_ale,,,,
4.7,sutton_hoo,townshend_brewery,american_amber_red_ale,,,,
,red_beard_ira,mill_city_brew_werks,american_amber_red_ale,,,,
3.5,happiness,2_brothers_brewery,american_amber_red_ale,,,,
5.0,rousse_classique,la_barberie,american_amber_red_ale,,,,
6.3,equinox,tilted_barn_brewery,american_amber_red_ale,,,,
6.7,sandalwood_ale,chorlton_brewing_company,american_amber_red_ale,,,,
7.0,ankerla_kolonial_red_ale,brauerei_gasthof_ankerbr_u,american_amber_red_ale,,,,
5.0,galarneau,gambrinus,american_amber_red_ale,,,,
6.5,honey_i_shrunk_the_figs,ambitious_ales,american_amber_red_ale,,,,
6.7,rediculous,old_ivy_brewery_and_taproom,american_amber_red_ale,,,,
7.4,unhinged_amber,mad_hatter_brewing,american_amber_red_ale,,,,
4.5,special_ale_aged_with_chocolate_and_arbol_chiles,river_horse_brewing_co,american_amber_red_ale,,,,
5.5,hopstock,la_brasserie_artisanale_de_nice,american_amber_red_ale,,,,
5.2,sumter_street_amber,frothy_beard_brewing_company,american_amber_red_ale,,,,
5.0,bi_re_du_vercors_ambr_e,bi_re_du_vercors,american_amber_red_ale,,,,
6.3,3_speed,highlands_hollow_brewhouse,american_amber_red_ale,,,,
7.4,honey_basil_amber,rude_hippo_brewing_company,american_amber_red_ale,,,,
6.7,harvest,granite_brewery_restaurant,american_amber_red_ale,,,,
6.2,ruby_red,honey_hollow_brewing_co,american_amber_red_ale,,,,
5.0,crouching_tiger_ragin_bull,bolero_snort_brewery,american_amber_red_ale,,,,
5.1,navigation_brewing_co_american_amber_ale,navigation_brewing_co,american_amber_red_ale,,,,
5.0,riverport_traditional_ale,big_river_brewpub,american_amber_red_ale,,,,
7.5,red_point_ipa,buxton_brewery,american_amber_red_ale,,,,
,malty_amber,192_brewing_company_lake_trail_taproom,american_amber_red_ale,,,,
,ambr_e_st_guillaume,au_brasseur,american_amber_red_ale,,,,
5.4,1837_red_special_edition,ale_syndicate,american_amber_red_ale,,,,
4.5,rubber_city_red,r_shea_brewing,american_amber_red_ale,,,,
4.8,liar_s_moon,triple_rock_brewery_alehouse,american_amber_red_ale,,,,
6.4,raybuck_red_ale,off_the_rail_brewing_company,american_amber_red_ale,,,,
6.0,resin_red,alvarado_street_brewery_grill,american_amber_red_ale,,,,
5.7,weekender_amber_ale,stilt_house_brewery,american_amber_red_ale,,,,
3.8,sentinel_amber_ale,big_shed_brewery,american_amber_red_ale,,,,
5.9,graupel,snake_river_brewing_company_brewpub,american_amber_red_ale,,,,
,get_down_ruby_red,hawcreek_brewing_co,american_amber_red_ale,,,,
5.3,papabeers_ruby_jazz_ale_special_edition,pyynikin_k_sity_l_ispanimo,american_amber_red_ale,,,,
5.5,arago_amber,7_devils_brewing_co,american_amber_red_ale,,,,
5.0,dog_and_bull,broken_goblet_brewing_company,american_amber_red_ale,,,,
8.7,imperial_ruby,toxic_brewing_co,american_amber_red_ale,,,,
6.0,cold_water_amber,cold_water_brewery_grill,american_amber_red_ale,,,,
5.5,harvest_amber,levante_brewing_company,american_amber_red_ale,,,,
5.7,red_storm_ryesing,still_hill_brewery,american_amber_red_ale,,,,
6.5,bresa_tostada,bresa_cerveza_artesanal,american_amber_red_ale,,,,
5.0,red_plague,epidemic_ales,american_amber_red_ale,,,,
7.5,waroux_bi_re_de_ch_cents_teau,brasserie_c,american_amber_red_ale,,,,
5.0,la_rousse_de_saintlouis,bi_res_de_saintlouis,american_amber_red_ale,,,,
5.0,ragin_bull_s_pecan_pie,bolero_snort_brewery,american_amber_red_ale,,,,
,maple_wheat_amber_ale,big_axe_brewery_and_bb,american_amber_red_ale,,,,
5.0,left_hand_rye_pale_ale,bull_barrel_brew_pub,american_amber_red_ale,,,,
6.2,mildly_confusing,nevin_s_brewing_company,american_amber_red_ale,,,,
,cabosse,brasserie_de_sulauze,american_amber_red_ale,,,,
5.6,red_beer,brew_practitioners_brewery_taproom,american_amber_red_ale,,,,
5.3,ambleside_amber_ale_pomegranate_galena_hops,bridge_brewing_company,american_amber_red_ale,,,,
,oscar_red_ale,dobler_s_brewery_and_tavern,american_amber_red_ale,,,,
,feisty_fisher_amber_ale,weasel_boy_brewing_company,american_amber_red_ale,,,,
5.5,oxit_ambr_e,brasserie_des_coteaux,american_amber_red_ale,,,,
5.3,ambleside_amber_ale,bridge_brewing_company,american_amber_red_ale,,,,
5.4,rooster_lager,bank_brewing_co,american_amber_red_ale,,,,
7.8,redemption,adroit_theory_brewing_company,american_amber_red_ale,,,,
6.0,amber_ale_with_spanish_orange,dangerous_man_brewing,american_amber_red_ale,,,,
5.9,horse_power,kansas_territory_brewing_company,american_amber_red_ale,,,,
5.4,redux_red_ale,three_forks_bakery_brewing_co,american_amber_red_ale,,,,
5.0,chaleur_phantom,savoie_s_brewhouse,american_amber_red_ale,,,,
9.0,hop_around_imperial_red_ale,big_bay_brewing_co,american_amber_red_ale,,,,
5.0,lager_x_13,the_standeaven_brewery,american_amber_red_ale,,,,
5.9,walleye_chop,bank_brewing_co,american_amber_red_ale,,,,
,waldorf_nitro_amber_ale,batch_brewing_co,american_amber_red_ale,,,,
8.5,hoppin_honey_red_ale,bulk_head_brewing_co,american_amber_red_ale,,,,
6.2,la_calavera_brettanojingo,la_calavera,american_amber_red_ale,,,,
6.8,high_ridge_double_red,arkose_brewing,american_amber_red_ale,,,,
4.8,the_liberation_libation,holy_city_brewing,american_amber_red_ale,,,,
7.1,batch_0037_imperial_amber,3cross_brewing_company,american_amber_red_ale,,,,
3.5,mild_child,oconnor_brewing_co,american_amber_red_ale,,,,
5.0,parley,foley_brothers_brewing,american_amber_red_ale,,,,
5.6,triple_aaa,crafty_devil_brewing,american_amber_red_ale,,,,
5.9,alias,block_brewing_company,american_amber_red_ale,,,,
6.0,60_miles_from_bangor,northumberland_hills_brewery,american_amber_red_ale,,,,
,certified_originals_sol_y_sambra,first_draft_niagara_college_teaching_brewery,american_amber_red_ale,,,,
5.2,sailor_s_delight_amber,westport_brewing,american_amber_red_ale,,,,
5.2,copperhead_road,450_north_brewing_company,american_amber_red_ale,,,,
6.9,riptide,westport_brewing,american_amber_red_ale,,,,
,rover_capacity_red,moccasin_bend_brewing_co,american_amber_red_ale,,,,
6.0,redemption_red,doomsday_brewing_company,american_amber_red_ale,,,,
5.4,tostada,cerveza_milana,american_amber_red_ale,,,,
5.3,sorachi_red,badwolf_brewing_company,american_amber_red_ale,,,,
5.5,verde_canyon_railroad_copper_rail_ale,oak_creek_brewing_co,american_amber_red_ale,,,,
10.0,road_rage,escape_craft_brewery,american_amber_red_ale,,,,
,my_hearts_content,kinzua_dam_beer_company,american_amber_red_ale,,,,
5.0,reunion,enki_brewing,american_amber_red_ale,,,,
5.3,admiral_ambar,canton_brew_works,american_amber_red_ale,,,,
,amber_smashed_face,3_floyds_brewing_co,american_amber_red_ale,,,,
5.4,nut_red,grain_station_brew_works,american_amber_red_ale,,,,
5.7,pioneer_american_red_ale,pioneer_beer_company,american_amber_red_ale,,,,
8.8,nobrainer,valholl_brewing_co_llc,american_amber_red_ale,,,,
5.0,kcco_amber_ale,resignation_brewery,american_amber_red_ale,,,,
8.9,kilted_viking,valholl_brewing_co_llc,american_amber_red_ale,,,,
5.7,serie_brouepub_cascade_rousse,la_f_t,american_amber_red_ale,,,,
7.0,torquemada_sarmiento,cerveza_torquemada,american_amber_red_ale,,,,
4.8,maybee,dorset_brewing_company,american_amber_red_ale,,,,
6.0,herrmann_the_great,kretschmann_brewing_company,american_amber_red_ale,,,,
,northern_red_ale,village_brewery,american_amber_red_ale,,,,
,stoaked_imperial_red,upland_brewing_company,american_amber_red_ale,,,,
6.0,rose_bud,the_hourglass_brewery,american_amber_red_ale,,,,
5.4,red_s_on_vacation,barley_john_s_brew_pub,american_amber_red_ale,,,,
,the_woodsman,village_brewery,american_amber_red_ale,,,,
5.0,the_revival_of_refreshment,icicle_brewing_company,american_amber_red_ale,,,,
9.6,sierra_nevada_bigfoot_barleywine_style_ale,sierra_nevada_brewing_co,american_barleywine,,,,
15.0,olde_school_barleywine,dogfish_head_brewery,american_barleywine,,,,
10.2,old_ruffian_barley_wine,great_divide_brewing_company,american_barleywine,,,,
11.5,brewer_s_reserve_bourbon_barrel_barleywine,central_waters_brewing_co,american_barleywine,,,,
9.2,hog_heaven_barley_wine,avery_brewing_company,american_barleywine,,,,
11.0,old_guardian_barley_wine_style_ale,stone_brewing_co,american_barleywine,,,,
11.0,old_horizontal,victory_brewing_company,american_barleywine,,,,
10.5,behemoth_blonde_barleywine,3_floyds_brewing_co,american_barleywine,,,,
10.6,olde_gnarlywine,lagunitas_brewing_company,american_barleywine,,,,
9.3,tr_egs_flying_mouflan,tr_egs_brewing_company,american_barleywine,,,,
11.0,alesmith_old_numbskull,alesmith_brewing_company,american_barleywine,,,,
11.5,xs_old_crustacean,rogue_ales,american_barleywine,,,,
11.5,doggie_claws,hair_of_the_dog_brewing_company_brewery_and_tasting_room,american_barleywine,,,,
12.2,sierra_nevada_bigfoot_barleywine_style_ale_barrelaged,sierra_nevada_brewing_co,american_barleywine,,,,
11.1,cockeyed_cooper,uinta_brewing_company,american_barleywine,,,,
10.2,solstice_dhiver,brasserie_dieu_du_ciel,american_barleywine,,,,
10.9,barleywine_style_ale,green_flash_brewing_co,american_barleywine,,,,
10.4,anniversary_barley_wine_ale,uinta_brewing_company,american_barleywine,,,,
12.0,heirloom_pumpkin_barleywine,almanac_beer_co,american_barleywine,,,,
17.3,a_deal_with_the_devil,anchorage_brewing_company,american_barleywine,,,,
10.0,killer_penguin_barleywine,boulder_beer_wilderness_pub,american_barleywine,,,,
11.5,lower_de_boom_barleywine,21st_amendment_brewery,american_barleywine,,,,
11.5,griffin_s_bow,boston_beer_company_samuel_adams,american_barleywine,,,,
11.5,sisyphus,real_ale_brewing_company,american_barleywine,,,,
10.7,alaskan_barley_wine_pilot_series,alaskan_brewing_co,american_barleywine,,,,
11.6,smuttynose_barleywine_style_ale_big_beer_series,smuttynose_brewing_company,american_barleywine,,,,
11.5,gratitude,east_end_brewing_company,american_barleywine,,,,
14.0,great,alpine_beer_company,american_barleywine,,,,
10.0,the_vermonster,rock_art_brewery,american_barleywine,,,,
11.4,john_barleycorn_barleywine_ale,mad_river_brewing_company,american_barleywine,,,,
10.3,evil_twin_freudian_slip,evil_twin_brewing,american_barleywine,,,,
10.0,100,n_gne_det_kompromissl_se_bryggeri_as,american_barleywine,,,,
13.2,helldorado,firestone_walker_brewing_co,american_barleywine,,,,
12.0,big_worse,mikkeller_aps,american_barleywine,,,,
12.7,barrel_aged_old_ruffian,great_divide_brewing_company,american_barleywine,,,,
11.0,old_guardian_barley_wine_style_ale_extra_hoppy,stone_brewing_co,american_barleywine,,,,
11.0,alesmith_old_numbskull_barrel_aged,alesmith_brewing_company,american_barleywine,,,,
12.5,barrel_aged_behemoth,3_floyds_brewing_co,american_barleywine,,,,
9.0,old_boardhead_barleywine_ale,full_sail_brewery_tasting_room_pub,american_barleywine,,,,
13.8,barrel_roll_no_4_hammerhead,hangar_24_brewery,american_barleywine,,,,
10.0,chicken_killer_barley_wine,santa_fe_brewing_company,american_barleywine,,,,
10.0,old_blarney_barleywine,moylan_s_brewery,american_barleywine,,,,
10.6,devil_s_milk,duclaw_brewing_company,american_barleywine,,,,
12.0,olde_bluehair_barley_wine,big_sky_brewing_company,american_barleywine,,,,
9.6,oakaged_backburner_imperial_barley_wine_style_ale,southern_tier_brewing_company,american_barleywine,,,,
9.5,holidale,berkshire_brewing_company_inc,american_barleywine,,,,
10.0,blue_point_old_howling_bastard,blue_point_brewing_company,american_barleywine,,,,
10.5,talon_true_style_barley_wine_ale,mendocino_brewing_company,american_barleywine,,,,
10.6,hell_on_wood,duclaw_brewing_company,american_barleywine,,,,
11.6,new_crustacean,rogue_ales,american_barleywine,,,,
10.0,widdershins,left_hand_brewing_company,american_barleywine,,,,
11.0,sunturnbrew,n_gne_det_kompromissl_se_bryggeri_as,american_barleywine,,,,
10.0,grand_illumination,alewerks_brewing_company,american_barleywine,,,,
9.5,old_godfather,speakeasy_ales_lagers,american_barleywine,,,,
10.5,old_backus_barleywine,free_state_brewing_co,american_barleywine,,,,
11.0,imperial_barley_wine_style_ale,mendocino_brewing_company,american_barleywine,,,,
11.8,premeditated_murder_barleywine,new_england_brewing_co,american_barleywine,,,,
10.0,thomas_hooker_old_marley_barleywine,thomas_hooker_brewing_company,american_barleywine,,,,
9.2,old_knucklehead_barleywine,bridgeport_brewing_co_brewpub,american_barleywine,,,,
10.0,santa_vs_unicorn,pipeworks_brewing_company,american_barleywine,,,,
10.2,old_embalmer,widmer_brothers_brewing_company,american_barleywine,,,,
10.1,redhook_treblehook,redhook_ale_brewery,american_barleywine,,,,
9.9,pike_old_bawdy_barley_wine,the_pike_brewing_company,american_barleywine,,,,
11.0,short_s_the_wizard,short_s_brewing_company,american_barleywine,,,,
10.0,10_squared_fish_tale_ale,fish_brewing_company_fishbowl_brewpub,american_barleywine,,,,
13.6,maltose_falcons_brownywine,firestone_walker_brewing_co,american_barleywine,,,,
10.0,kentucky_bourbon_barrel_barleywine,alltech_s_lexington_brewing_and_distilling_co,american_barleywine,,,,
13.0,attempted_redrum,new_england_brewing_co,american_barleywine,,,,
15.0,three_guy_off_the_scale_barley_wine,dark_horse_brewing_company,american_barleywine,,,,
10.0,reaper_vs_unicorn,pipeworks_brewing_company,american_barleywine,,,,
13.7,before_the_dawn,steel_toe_brewing,american_barleywine,,,,
9.9,twisted_trace,minneapolis_town_hall_brewery,american_barleywine,,,,
10.1,barley_wine,epic_brewing_company,american_barleywine,,,,
10.0,day_night,trillium_brewing_company,american_barleywine,,,,
9.2,single_batch_series_barleywine,sebago_brewing_company,american_barleywine,,,,
10.0,big_eddy_ryewine_ale,jacob_leinenkugel_brewing_company,american_barleywine,,,,
10.0,quakerbridge,half_acre_beer_company,american_barleywine,,,,
11.2,old_guardian_barley_wine_style_ale_bourbon_barrel_aged,stone_brewing_co,american_barleywine,,,,
11.5,numb_comfort,deep_ellum_brewing_company,american_barleywine,,,,
10.5,bernese_barleywine_ale,thirsty_dog_brewing_company,american_barleywine,,,,
10.0,fish_tale_leviathan_barleywine,fish_brewing_company_fishbowl_brewpub,american_barleywine,,,,
11.0,old_herb_barleywine,southampton_publick_house,american_barleywine,,,,
11.6,old_cellar_dweller,driftwood_brewery,american_barleywine,,,,
11.5,blunderbuss_barleywine,cambridge_brewing_company,american_barleywine,,,,
18.5,big_worst,mikkeller_aps,american_barleywine,,,,
11.0,short_s_bourbon_barrel_aged_wizard,short_s_brewing_company,american_barleywine,,,,
11.0,olde_deuteronomy,alley_kat_brewing_company,american_barleywine,,,,
10.4,tenaya_creek_old_jackalope_barleywine,tenaya_creek_brewery,american_barleywine,,,,
13.4,tr_egs_flying_mouflan_bourbon_barrel_aged,tr_egs_brewing_company,american_barleywine,,,,
11.0,bearded_pat_s_barleywine,bluegrass_brewing_co_east_st_matthew_s,american_barleywine,,,,
11.5,old_birdbrain,black_raven_brewing_co,american_barleywine,,,,
8.7,broad_street_barley_wine,appalachian_brewing_company,american_barleywine,,,,
11.1,oaked_old_richland,the_bruery,american_barleywine,,,,
12.1,fathead_barleywine_reserve_series_aged_in_whiskey_barrels,nebraska_brewing_company,american_barleywine,,,,
9.0,bourbon_barrelaged_old_dipsea_with_brett,marin_brewing_company,american_barleywine,,,,
17.0,kuhnhenn_extraneous_ale,kuhnhenn_brewing_company,american_barleywine,,,,
10.0,rhinoceros,telegraph_brewing_company,american_barleywine,,,,
11.0,tickle_fight,solemn_oath_brewery,american_barleywine,,,,
12.0,kickin_chicken_bourbon_barrel_barley_wine,santa_fe_brewing_company,american_barleywine,,,,
9.6,old_dipsea_barleywine_style_ale,marin_brewing_company,american_barleywine,,,,
11.5,live_oak_old_treehugger_barleywine,live_oak_brewing_company,american_barleywine,,,,
9.8,cyclops_barleywine,elysian_brewing_company,american_barleywine,,,,
17.0,good,alpine_beer_company,american_barleywine,,,,
9.5,3_sheets_barleywine,ballast_point_brewing_company,american_barleywine,,,,
14.2,entropy,mystic_brewery,american_barleywine,,,,
12.4,hebrew_jewbelation_18,shmaltz_brewing_company,american_barleywine,,,,
11.7,critical_hit,ninkasi_brewing_company,american_barleywine,,,,
10.0,bourbon_barrel_aged_vermonster,rock_art_brewery,american_barleywine,,,,
10.0,annularity,fiftyfifty_brewing_co,american_barleywine,,,,
12.2,little_korkny_ale,n_rrebro_bryghus,american_barleywine,,,,
10.0,dick_s_barley_wine,dick_s_brewing_company,american_barleywine,,,,
11.2,old_guardian_barley_wine_style_ale_red_wine_barrel_aged,stone_brewing_co,american_barleywine,,,,
17.0,kuhnhenn_vintage_ale,kuhnhenn_brewing_company,american_barleywine,,,,
10.4,olde_scoutter_s_barleywine,bear_republic_brewing_co,american_barleywine,,,,
11.2,old_no_23,bristol_brewing_company,american_barleywine,,,,
10.0,foggy_notion,mother_s_brewing_company,american_barleywine,,,,
11.5,kuhnhenn_american_barley_wine,kuhnhenn_brewing_company,american_barleywine,,,,
9.8,moosekiller_barley_wine_style_ale,tampa_bay_brewing_co,american_barleywine,,,,
10.5,highway_to_ale_barleywine,beer_valley_brewing_co,american_barleywine,,,,
11.0,grand_reserve,parish_brewing_company,american_barleywine,,,,
12.0,domination_ale,horseheads_brewing_inc,american_barleywine,,,,
14.0,top_fuel,local_option,american_barleywine,,,,
11.0,barrel_aged_gnarlywine,lagunitas_brewing_company,american_barleywine,,,,
11.0,noggin_floggin,hopworks_urban_brewery,american_barleywine,,,,
13.0,big_bourbon_series_discombobulation_celebration_ale,shoreline_brewery_and_restaurant,american_barleywine,,,,
10.6,trainwreck_organic_barleywine_style_ale,butte_creek_brewing_company,american_barleywine,,,,
11.4,gratitude_bourbon_barrel_aged,east_end_brewing_company,american_barleywine,,,,
11.5,devil_s_spear,18th_street_brewery,american_barleywine,,,,
9.1,old_conundrum,fiftyfifty_brewing_co,american_barleywine,,,,
11.0,corps_mort,l_abri_de_la_tempte,american_barleywine,,,,
13.2,patience,fulton_beer,american_barleywine,,,,
11.5,motheranimal,tired_hands_brewing_company,american_barleywine,,,,
9.0,three_sheets_barleywine_barrel_aged,ballast_point_brewing_company,american_barleywine,,,,
11.5,portsmouth_barleywine,portsmouth_brewery,american_barleywine,,,,
10.3,vengeful_heart,kane_brewing_company,american_barleywine,,,,
9.9,twisted_reality_barleywine,minneapolis_town_hall_brewery,american_barleywine,,,,
9.2,berschwein,avery_brewing_company,american_barleywine,,,,
13.2,old_double_bagger_odb,oskar_blues_grill_brew,american_barleywine,,,,
9.8,chessie_barleywine,union_craft_brewing_company,american_barleywine,,,,
11.7,s_rie_signature_barleywine_am_ricain,les_trois_mousquetaires,american_barleywine,,,,
11.5,tenderfoot,rahr_sons_brewing_company,american_barleywine,,,,
10.0,cucap_barleywine,cucap_brewing_company,american_barleywine,,,,
10.0,trainwreck_barley_wine,phillips_brewing_company,american_barleywine,,,,
10.3,liquid_courage_barley_wine,fat_head_s_brewery_saloon,american_barleywine,,,,
12.5,clare_s_right_hook,haymarket_pub_brewery,american_barleywine,,,,
10.8,smuttlabs_ol_grundy_humper,smuttynose_brewing_company,american_barleywine,,,,
12.5,bourbon_barrel_aged_behemoth_with_cherries,3_floyds_brewing_co,american_barleywine,,,,
14.0,bishop_s_barrel_10,saint_arnold_brewing_company,american_barleywine,,,,
11.0,super_chicken_barley_wine,grand_lake_brewing_company,american_barleywine,,,,
11.5,hopsquatch_barleywine,four_peaks_brewing_company_8th_street_brewery,american_barleywine,,,,
10.5,release_the_hounds,bull_bush_brewery,american_barleywine,,,,
9.0,fisherman_s_tea_party,cape_ann_brewing_company,american_barleywine,,,,
12.0,ponche,5_rabbit_cerveceria,american_barleywine,,,,
8.7,carolina_old_392,carolina_brewing_company,american_barleywine,,,,
8.8,gramps,rhinegeist_brewery,american_barleywine,,,,
,centurion_barleywine_ale,golden_city_brewery,american_barleywine,,,,
12.5,john_barleycorn_bourbon_barrel_aged,mad_river_brewing_company,american_barleywine,,,,
10.1,barleywine,oakshire_brewing,american_barleywine,,,,
9.0,old_wooly_barleywine,big_time_brewery_alehouse,american_barleywine,,,,
10.0,samurai_barley_ale,hyouko_yashiki_no_mori_brewery,american_barleywine,,,,
10.4,mikkeller_three_floyds_risgoop,mikkeller_aps,american_barleywine,,,,
11.2,the_gourdfather,elysian_brewing_company,american_barleywine,,,,
11.0,elevator_barrel_aged_barley_wine_bar_bar,elevator_brewery_draught_haus,american_barleywine,,,,
11.7,well_water,witch_s_hat_brewing_co,american_barleywine,,,,
12.0,annihilator,beachwood_bbq_brewing,american_barleywine,,,,
9.6,mary,brouwerij_de_prael,american_barleywine,,,,
9.6,old_bounder,boundary_bay_brewery_bistro,american_barleywine,,,,
11.1,amen_barleywine_barrel_aged,cahoots_brewing,american_barleywine,,,,
9.5,snowbeard,wiseacre_brewing,american_barleywine,,,,
,headbutter,black_husky_brewing,american_barleywine,,,,
10.5,institutionalized,revolution_brewing_company,american_barleywine,,,,
10.3,barrelaged_old_kaya_dog,tighthead_brewing_company,american_barleywine,,,,
11.6,fat_hog,ritual_brewing_co,american_barleywine,,,,
9.0,white_birch_barley_wine_ale,white_birch_brewing,american_barleywine,,,,
9.6,sawyer_s_swap_barley_wine_ale,cape_may_brewing_company,american_barleywine,,,,
11.9,inception_series_runnin_with_the_devil,nebraska_brewing_company,american_barleywine,,,,
8.6,horn_of_the_beer,anderson_valley_brewing_company,american_barleywine,,,,
12.0,clown_king,brewdog,american_barleywine,,,,
9.5,triton,greenport_harbor_brewing_company,american_barleywine,,,,
12.0,shipwreck_circus,oskar_blues_grill_brew,american_barleywine,,,,
10.0,green_card_barleywine,cucap_brewing_company,american_barleywine,,,,
9.2,roza_reserve,snipes_mountain_microbrewery_restaurant,american_barleywine,,,,
9.0,repent_rye,cathedral_square_brewery,american_barleywine,,,,
8.4,benedictus,durham_brewery_ltd,american_barleywine,,,,
14.5,2nd_anniversary_barrelaged_barleywine,brothers_craft_brewing,american_barleywine,,,,
13.0,killdozer_12_point_buck,burnt_hickory_brewery,american_barleywine,,,,
11.0,moose_knuckle_barleywine,piece_brewery_pizzeria,american_barleywine,,,,
10.0,bluebelly_barleywine,ladyface_ale_companie,american_barleywine,,,,
11.1,preservation_series_oaked_old_richland,the_bruery,american_barleywine,,,,
9.5,old_musty_barleywine,ch_evans_brewing_company,american_barleywine,,,,
12.0,barley_s_barleywine,barley_s_brewing_company,american_barleywine,,,,
12.0,hypnosis,block_15_brewery_restaurant,american_barleywine,,,,
10.0,antares_barleywine,antares,american_barleywine,,,,
11.0,ryeday_the_13th,excel_brewing_company,american_barleywine,,,,
11.0,bourbon_barrel_aged_auld_bitch,tahoe_mountain_brewing_co,american_barleywine,,,,
10.0,copper_snow_barleywine_styleale,xbeeriment_is,american_barleywine,,,,
12.5,old_blowhole_barleywine,kona_brewing_co,american_barleywine,,,,
9.0,three_sheets_barleywine_syrah_barrel_aged,ballast_point_brewing_company,american_barleywine,,,,
10.3,old_kaya_dog,tighthead_brewing_company,american_barleywine,,,,
10.0,grateful_dog,napa_smith_brewery,american_barleywine,,,,
10.8,stonerwitch,tired_hands_brewing_company,american_barleywine,,,,
11.5,rakish_ryewine,drake_s_brewing_co,american_barleywine,,,,
12.0,evil_twin_t_rst_front_room_v_2,evil_twin_brewing,american_barleywine,,,,
11.0,barrelaged_vermilion_barleywine,perennial_artisan_ales,american_barleywine,,,,
10.0,simpatico,antares,american_barleywine,,,,
10.8,single_barrel_foggy_notion,mother_s_brewing_company,american_barleywine,,,,
11.0,polissonne,la_voie_malt_e,american_barleywine,,,,
13.0,mineshaft_gap,revolution_brewing_company,american_barleywine,,,,
9.1,bough_breaker,twisted_pine_brewing_company,american_barleywine,,,,
12.0,the_duke,peticolas_brewing_company,american_barleywine,,,,
9.6,noggin_floggin_bourbon_barrel_aged,hopworks_urban_brewery,american_barleywine,,,,
11.0,march_to_the_sea,burnt_hickory_brewery,american_barleywine,,,,
13.0,barrel_aged_moose_knuckle,piece_brewery_pizzeria,american_barleywine,,,,
11.7,really_really_nelson,jackie_o_s_pub_brewery,american_barleywine,,,,
10.5,big_bang,noli_brewhouse,american_barleywine,,,,
10.3,old_devil_s_tooth_barleywine,sockeye_grill_brewery,american_barleywine,,,,
,barrel_aged_devil_s_spear,18th_street_brewery,american_barleywine,,,,
10.0,no_9_barleywine,back_road_brewery,american_barleywine,,,,
12.5,cherry_annularity,fiftyfifty_brewing_co,american_barleywine,,,,
11.0,gaz_de_course,broue_pub_brouhaha,american_barleywine,,,,
10.0,the_camp_barleywine,squam_brewing,american_barleywine,,,,
10.3,ol_redbeard_barleywine,fitger_s_brewhouse,american_barleywine,,,,
11.6,stone_old_guardian_barley_wine_style_ale_2014,stone_brewing_co,american_barleywine,,,,
