beer_name,brew_factory_name,style,abv
the_hoppit_amber_ale,new_boswell_brewery_tap_room,american_amber_red_ale,6.0
tokyo_ale_no_3,tokyo_brewing_company,american_amber_red_ale,
ruby_tuesday,boggart_hole_clough_brewing_co,american_amber_red_ale,3.9
rock_creek_red,blue_house_mediterranean_cafe,american_amber_red_ale,
rum_raisin,greenbush_brewing_company,american_amber_red_ale,
sledgehammer_imperial_red_ale,cambridge_brewing_company,american_amber_red_ale,7.8
proxima_centauri,the_bottle_house_brewing_company,american_amber_red_ale,5.3
angelic_amber,picacho_peak_brewing_company,american_amber_red_ale,5.8
red_don,phantom_canyon_brewing_company,american_amber_red_ale,5.2
electrum_apple_brandy_barrels_aged,black_acre_brewing_co,american_amber_red_ale,9.6
freaks_amber,3_freaks_brewery,american_amber_red_ale,5.5
toronado_imperial_red,pleasure_house_brewing,american_amber_red_ale,7.8
nan_s_driving,feral_brewing_co,american_amber_red_ale,3.2
son_pampa,son_brewing_co,american_amber_red_ale,5.0
uncle_bucks_autumn_amber,uncle_buck_s_brewery_steakhouse,american_amber_red_ale,
spellbound,merlin_microbrewery,american_amber_red_ale,4.0
brew_school,oskar_blues_grill_brew,american_amber_red_ale,8.1
zingibeer_amber,gravity_brew_works,american_amber_red_ale,
red_s_dirty_lil_ale,dodgeton_creek_brewing_co,american_amber_red_ale,5.1
steamboat_smoked_ale,hermann_wurst_haus,american_amber_red_ale,5.6
here_s_your_damn_amber,north_sound_brewing_company,american_amber_red_ale,5.1
badger_ale,whistle_stop_restaurant_woodman_brewery,american_amber_red_ale,
juniper_red_ale,bacchus_brewing_co,american_amber_red_ale,4.7
bunk_off,belly_love_brewing_company,american_amber_red_ale,5.1
dirty_redhead,goat_house_brewing,american_amber_red_ale,7.5
colorado_hoppy_red,new_belgium_brewing,american_amber_red_ale,
biere_de_noel,brewery_becker,american_amber_red_ale,8.5
unearthed,muddy_york_brewing_co,american_amber_red_ale,5.2
galactic_amber_ale,harvest_moon_brewery_cafe,american_amber_red_ale,4.8
red_headed_step_child,mississippi_brewing_company,american_amber_red_ale,6.0
freedoms_soho_red,freedom_brewery_ltd,american_amber_red_ale,4.7
pikkupomo,ruosniemen_panimo,american_amber_red_ale,6.0
my_o_my_amber_rye,rock_bottom_restaurant_brewery,american_amber_red_ale,
redheaded_step_brewer,departed_soles_brewing_co,american_amber_red_ale,5.8
celebration_ale_4_festbier,det_lille_bryggeri,american_amber_red_ale,5.0
uncle_chugga,brick_house_brewery,american_amber_red_ale,6.1
vortex_red,free_state_brewing_co,american_amber_red_ale,
snowy_owl,sketchbook_brewing_company,american_amber_red_ale,5.6
fresh_hop_amber,georgetown_brewing_company,american_amber_red_ale,
jacks_or_better,wonder_bar_wyoming_state_brewing_company,american_amber_red_ale,5.8
amber_block,intuition_ale_works,american_amber_red_ale,
fu2_amber_ale,hillbilly_brewing,american_amber_red_ale,
george_s_ale,jacob_leinenkugel_brewing_company,american_amber_red_ale,
la_cotta_rossa,societ_agricola_colleverde,american_amber_red_ale,5.2
lohi_amber,denver_beer_co,american_amber_red_ale,
critical_condition,zeroday_brewing_co,american_amber_red_ale,8.0
shr_american_amber,red_eye_brewing_company,american_amber_red_ale,5.0
hop_solo,mother_earth_brew_co,american_amber_red_ale,4.5
guato_gato,florida_bebidas_sa,american_amber_red_ale,5.0
toyon,cambria_beer_company,american_amber_red_ale,5.8
blood_of_my_enemies,green_man_brewery,american_amber_red_ale,7.9
redeye_pa,bray_s_brewing_company,american_amber_red_ale,5.9
santa_kisser,port_townsend_brewing_company,american_amber_red_ale,
ascension_amber,ascension_brewing_company,american_amber_red_ale,
hill_country_organic_amber,uncle_billy_s_brew_que,american_amber_red_ale,
beach_house_with_pacific_gem,strand_brewing_co,american_amber_red_ale,5.0
rough_sesh,stewart_s_brewing_co,american_amber_red_ale,4.7
local_303_red_ipa,factotum_brewhouse,american_amber_red_ale,5.8
nipigon,ore_dock_brewing_company,american_amber_red_ale,
frosty_morning,brutopia,american_amber_red_ale,5.0
oakley_s_amber,elk_street_brewery_tap_room,american_amber_red_ale,4.6
la_belle_l_rable,les_3_brasseurs,american_amber_red_ale,6.0
in_amber_clad,conshohocken_brewing_company,american_amber_red_ale,6.6
velveteen,eagle_rock_brewery,american_amber_red_ale,5.2
lil_orphan_amber,jdub_s_brewing_company,american_amber_red_ale,4.5
red_ale_sow_your_oats,rivertowne_pourhouse,american_amber_red_ale,5.4
buffalo_trace_bourbon_barrels_aged_amber_ale,wolf_hills_brewing_company,american_amber_red_ale,
big_red,dave_s_brew_farm,american_amber_red_ale,4.3
the_ginger_a_red_ale,elk_street_brewery_tap_room,american_amber_red_ale,6.8
jurassic_duck_amber_ale,the_dodging_duck_brewhaus,american_amber_red_ale,
firehouse_red,bull_barrel_brew_pub,american_amber_red_ale,5.3
fresh_hop_red,liquid_mechanics_brewing_co,american_amber_red_ale,7.4
santa_s_sack,the_funky_bow_brewery_beer_company,american_amber_red_ale,9.0
on_the_road_red,vagabond_brewing,american_amber_red_ale,5.4
gallows_hill_amber_ale,two_rivers_brewing_company,american_amber_red_ale,5.3
cacao_red,boston_beer_works_canal_street,american_amber_red_ale,5.0
the_mighty_wahoo,palmetto_brewing_company,american_amber_red_ale,5.4
villa_street,hermitage_brewing,american_amber_red_ale,5.0
alliance_american_amber,citizen_beer,american_amber_red_ale,5.5
slippery_slope,telegraph_brewing_company,american_amber_red_ale,
red_oattober,flat_12_bierwerks,american_amber_red_ale,4.7
rupee_red,yak_and_yeti,american_amber_red_ale,5.2
r_red_ale,rise_bryggeri,american_amber_red_ale,4.8
chillers_revenge,falling_down_beer_co,american_amber_red_ale,6.0
michaels_genuine_home_brew,back_forty_beer_co,american_amber_red_ale,5.0
amber_late_hop,kaktus_brewing_company,american_amber_red_ale,5.1
gally_mac_amber,gallaghers_ubrew,american_amber_red_ale,5.5
black_rock,boshkung_brewing_co,american_amber_red_ale,5.5
man_vs_internet_vs_mothra,solemn_oath_brewery,american_amber_red_ale,8.5
main_seidla_amber_spezial,brauhaus_binkert_gmb_h_co_kg,american_amber_red_ale,5.9
mamies_amber,gold_camp_brewing_company,american_amber_red_ale,4.7
humpy_humpy_amber_ale,cervecer_a_wendlandt,american_amber_red_ale,5.4
tank_10_red,la_cumbre_brewing_co,american_amber_red_ale,6.8
compass_rose_amber_ale,lost_province_brewing_co,american_amber_red_ale,5.5
canadian_maple,stensbogaard_bryghus,american_amber_red_ale,5.2
imperial_reggae_red,slo_brewing_co,american_amber_red_ale,10.0
neil_diamond_cereal,shu_brew,american_amber_red_ale,8.3
avro_arrow_maple_red_ale,barnstormer_brewing_pizzeria,american_amber_red_ale,5.6
calm_it,barrier_brewing_company,american_amber_red_ale,5.2
maple_red,marley_s_brewery_and_grille,american_amber_red_ale,6.2
ahoap_nitro_beluga,pinthouse_pizza_craft_brewpub,american_amber_red_ale,5.8
preprohibition_lager,612_brew,american_amber_red_ale,5.2
redfish_ale,telluride_brewing_co,american_amber_red_ale,5.4
balls_of_fire,sick_n_twisted_brewing_co,american_amber_red_ale,8.0
barrels_aged_table_rock_red,white_river_brewing_company,american_amber_red_ale,6.0
misconception_amber_ale,bitter_esters_brewhouse,american_amber_red_ale,5.5
beachside_high_tide,florida_beer_company,american_amber_red_ale,8.5
kyoto_craft_hanamachi_amber_ale,matsuya_kyoto_machiya_beer_brewery,american_amber_red_ale,5.0
roja_red_ale,cadejo_brewing_co,american_amber_red_ale,5.7
maple_bacon,intracoastal_brewing_company,american_amber_red_ale,5.7
kitakamakura_no_megumi,sankt_gallen_brewery,american_amber_red_ale,5.0
rita_red,back_street_brewery,american_amber_red_ale,
lumberjack_red_ale,rustic_road_brewing_company,american_amber_red_ale,6.6
bi_re_du_vercors_brousse,bi_re_du_vercors,american_amber_red_ale,6.0
ember_smoked_red_ale,scuttlebutt_brewing_company,american_amber_red_ale,5.0
city_shuffle,shin_digger_brewing_co,american_amber_red_ale,5.1
rough_swan,hop_lot_brewing_company,american_amber_red_ale,6.0
to_the_head_red,one_world_brewing,american_amber_red_ale,6.3
amberosia,nevin_s_brewing_company,american_amber_red_ale,5.2
athens_1815_amber,crossroads_brewing_company,american_amber_red_ale,5.5
brett_red,alpha_brewing_company,american_amber_red_ale,7.0
lone_ranger_red,snowy_mountain_brewery,american_amber_red_ale,7.0
alamo_amber_lager,alamo_beer_co,american_amber_red_ale,5.5
hector_s_bell_amber_ale,get_well,american_amber_red_ale,5.0
rosso,bier_fabriek,american_amber_red_ale,
barrels_aged_melisandre,rock_bottom_restaurant_brewery,american_amber_red_ale,9.1
rambler_amber,outlaw_brewing,american_amber_red_ale,5.6
grandpa_s_cookie,rockford_brewing_company,american_amber_red_ale,6.5
lake_effect_aged_red,lake_effect_brewing_co,american_amber_red_ale,8.0
aqula_american_amber_ale,bier_kaffee_aqula,american_amber_red_ale,4.5
crin_blanc,brasserie_rouget_de_lisle,american_amber_red_ale,6.0
bacon_chili_jam,buffalo_bayou_brewing_co,american_amber_red_ale,7.0
gaddy_s_irish_red,fifty_west_brewing_co,american_amber_red_ale,6.0
akinaga_red_ipa,ushitora_brewing,american_amber_red_ale,5.3
pole_axe,fulton_pub_brewery_mc_menamins,american_amber_red_ale,
fadeaway_amber_ale,deschutes_brewery,american_amber_red_ale,6.5
beaubien_s_ribbon_farm,right_brain_brewery,american_amber_red_ale,
new_olde_horny_brew,cb_craft_brewers,american_amber_red_ale,4.5
penny_for_your_thoughts_chopper_ale,the_wrecking_bar_brewpub,american_amber_red_ale,5.1
teton_tart_red_ale,snake_river_brewing_company_brewpub,american_amber_red_ale,5.9
brush_fire_bourbon_and_cabernet_barrels_blend,old_firehouse_brewing,american_amber_red_ale,8.5
swirvalicious_double_red_ale,wildlife_brewing_pizza,american_amber_red_ale,6.5
coyote_spirit,feather_falls_casino_brewing_company,american_amber_red_ale,
nw_amber_ale,airways_brewing_company,american_amber_red_ale,5.1
double_buffalo_on_maple,buffalo_bayou_brewing_co,american_amber_red_ale,
roundabout_imperial_red_ale,bonfire_brewing_co,american_amber_red_ale,8.8
wreck_yo_self,figueroa_mountain_brewing_co,american_amber_red_ale,7.5
road_to_the_abbey,acoustic_ales_brewing_experiment,american_amber_red_ale,5.8
shooting_star_amber_ale,utah_brewers_cooperative,american_amber_red_ale,4.0
daywalker,maui_brewing_co,american_amber_red_ale,5.8
dryhopped_red_ale,burdick_brewery,american_amber_red_ale,5.0
revenge,the_foundry_cantebury_brewers,american_amber_red_ale,7.4
steppin_out_ale,slip_point_brewing,american_amber_red_ale,
kraken_amber_ale,spinnakers_gastro_brewpub_guesthouse,american_amber_red_ale,8.0
hoppy_hour_amber,skull_camp_brewing,american_amber_red_ale,5.9
big_al_s_amber,1188_brewing_company,american_amber_red_ale,
cherry_queen_amber_ale,right_brain_brewery,american_amber_red_ale,5.0
flying_squirrel_ale,otto_s_pub_and_brewery,american_amber_red_ale,5.1
rust_ale,birrificio_doppio_malto,american_amber_red_ale,
burial_at_sea,pratt_street_ale_house,american_amber_red_ale,5.5
aman_s_amber_ale,grand_rapids_brewing_company,american_amber_red_ale,3.0
campfire_lager,broken_tooth_brewing,american_amber_red_ale,5.5
noeul_red_rye_sunset,the_four_seasons_craft_beer_pub,american_amber_red_ale,5.5
statler_amber_ale,batch_brewing_co,american_amber_red_ale,4.6
perle_des_les,bi_res_artisanales_artzner,american_amber_red_ale,5.2
hokuula_red,maui_brewing_co,american_amber_red_ale,7.0
redlands_125th_anniversary_red_ale,hangar_24_brewery,american_amber_red_ale,6.2
raspberry_red_ale,jack_russell_brewing_company,american_amber_red_ale,5.5
apple_spice_amber,west_sixth_brewing_company,american_amber_red_ale,5.0
danske_squared,solvang_brewing_company,american_amber_red_ale,9.9
session_amber,first_magnitude_brewing_company,american_amber_red_ale,4.3
arrr_amber,blackjack_brewing_company,american_amber_red_ale,5.3
sly_amber,dragoon_brewing_co,american_amber_red_ale,5.6
wrenclaw,one_barrel_brewing_company,american_amber_red_ale,6.5
ruby_knot_red,diamond_knot_brewery,american_amber_red_ale,
moose_hide_amber,mooselick_brewing,american_amber_red_ale,6.3
311_amber_ale,nebraska_brewing_company,american_amber_red_ale,5.5
16_01_red_ale_galena_bramling,brew_by_numbers,american_amber_red_ale,6.2
shady_lane_amber,heavy_riff_brewing_company,american_amber_red_ale,4.5
match_the_drapes_amber,rupert_s_brew_house,american_amber_red_ale,6.4
red_hammer_ale,bathtub_row_brewing_coop,american_amber_red_ale,7.1
double_pagoda_pit_road_red,thr3_e_wise_men,american_amber_red_ale,8.5
indian_summer,cayucos_brewing_company,american_amber_red_ale,
metro_gnome,the_hourglass_brewery,american_amber_red_ale,5.6
red_ale_com_beterraba,casa_do_fritz,american_amber_red_ale,5.2
the_nuts,martha_s_exchange,american_amber_red_ale,
resurrection_red,the_lucky_monk,american_amber_red_ale,5.5
fred_s_raging_red,sockeye_brewing,american_amber_red_ale,6.5
springs_fling,broken_stick_brewing_company,american_amber_red_ale,6.3
koji_red_ale,capital_brewing_co,american_amber_red_ale,6.4
clef_des_champs,brasserie_dieu_du_ciel,american_amber_red_ale,5.0
ringwood_red,second_street_brewery,american_amber_red_ale,6.4
red_toad_amber_ale,blue_cat_brew_pub,american_amber_red_ale,5.7
barbe_torte,brasserie_de_la_soif,american_amber_red_ale,5.0
fresh_hopped_amber_ale,loveland_aleworks,american_amber_red_ale,6.2
burdock_ale,scratch_brewing_company,american_amber_red_ale,5.8
zeelander_red,the_beer_company,american_amber_red_ale,7.0
moore_hops_please,narrows_brewing_co,american_amber_red_ale,6.1
brett_trois_red_rye_isa,old_abbey_ales,american_amber_red_ale,4.2
la_bourbon_brousse,brasseries_de_bourbon,american_amber_red_ale,5.0
pilot_batch_where_house,captain_lawrence_brewing_co,american_amber_red_ale,6.5
willoughby_american_amber_ale,willoughby_brewing,american_amber_red_ale,4.9
red_earl_ruby_ale,pokertree_brewing_co,american_amber_red_ale,5.5
hope_bohemic,hope_artesana,american_amber_red_ale,6.0
dock_start_amber_ale,flathead_lake_brewing_company,american_amber_red_ale,5.6
wet_hop_prohibition,speakeasy_ales_lagers,american_amber_red_ale,6.1
the_blind_eye,croocked_moon_brewing,american_amber_red_ale,
brewer_s_reserve_oreti_red,the_emerson_brewing_company,american_amber_red_ale,6.0
stone_liberty_station_outbreak_series_red_ale,stone_brewing_co,american_amber_red_ale,7.0
big_red_oak,deschutes_brewery,american_amber_red_ale,8.6
first_responder_red,firetrucker_brewery,american_amber_red_ale,5.2
red_ai_nt_dead,nevin_s_brewing_company,american_amber_red_ale,6.0
aguila_del_sur_rubia,otro_mundo_brewing_company,american_amber_red_ale,
jessica_rabbits_red_ale,funky_buddha_brewery,american_amber_red_ale,
batch_0055_imperial_amber,3_cross_brewing_company,american_amber_red_ale,7.0
scarlet_street,naked_city_taphouse,american_amber_red_ale,8.0
calvinus_amber,brauerei_locher_ag,american_amber_red_ale,4.8
barba_roja_floral,cerveza_artesanal_barba_roja,american_amber_red_ale,
nightmare_canyon,triple_crossing_brewing,american_amber_red_ale,6.3
zombie_dog,tahoe_mountain_brewing_co,american_amber_red_ale,6.6
smrt_amber,mispillion_river_brewing,american_amber_red_ale,5.2
fluck_s_incapacitor,freetail_brewing_company,american_amber_red_ale,6.4
red_shedman_s_imperial_amber_ale,57_brew_pub_bistro,american_amber_red_ale,7.6
bridalveil_amber_ale,sequoia_brewing_company,american_amber_red_ale,5.8
pacific_at_sunset,draga_brewing,american_amber_red_ale,5.6
brock_street_irish_red,brock_street_brewing_company,american_amber_red_ale,5.5
deva_amber,cervezas_deva,american_amber_red_ale,6.0
boreal_amber,seven_arrows_brewing_company,american_amber_red_ale,5.6
king_coco,four_sons_brewing,american_amber_red_ale,10.0
willamette_valley,barrier_brewing_company,american_amber_red_ale,5.2
trebek_s_stache_imperial_red,holy_city_brewing,american_amber_red_ale,7.7
albemarle_amber_ale,cville_ian_brewing_company,american_amber_red_ale,5.7
on_wisconsin_red_ale,badger_state_brewing_company,american_amber_red_ale,6.5
catch_me_if_you_can,prison_city_pub_brewery,american_amber_red_ale,5.7
nf_ale,john_harvard_s_brewery_ale_house,american_amber_red_ale,4.0
slater_the_traitor,kretschmann_brewing_company,american_amber_red_ale,7.5
springs_amber_ale,throwback_brewery,american_amber_red_ale,5.2
pizza_orgasmica_amber_ale,devil_s_canyon_brewing_company,american_amber_red_ale,6.5
butternut_squash_molasses_amber,the_perch_pub_brewery,american_amber_red_ale,5.5
lillie_s_q_hogtied_amber_ale,taps_fish_house_brewery,american_amber_red_ale,5.8
schultenbrau_amber,bavaria_brouwerij_nv,american_amber_red_ale,5.5
snipe_hunters_amber,memphis_made_brewing_company,american_amber_red_ale,5.7
hangover_rasta,csak_a_j_s_r,american_amber_red_ale,
fire_on_high,the_waen_brewery,american_amber_red_ale,3.9
leinenkugels_s_auburn_ale,jacob_leinenkugel_brewing_company,american_amber_red_ale,
king_of_hearts_imperial_red,rock_bottom_restaurant_brewery,american_amber_red_ale,7.1
rav,berentsens_brygghus,american_amber_red_ale,4.7
new_oak_red_rockets,bear_republic_brewing_co,american_amber_red_ale,7.3
red_shoe_ale,garrison_brewing_company,american_amber_red_ale,
aurora,geltsdale_brewery,american_amber_red_ale,3.9
tangle_foot_red,ironworks_brewpub,american_amber_red_ale,6.2
nog,rock_bottom_restaurant_brewery,american_amber_red_ale,7.0
hopped_amber,elk_brewing,american_amber_red_ale,5.4
dr_rudi_es_muy_caliente,dust_bowl_brewing_company,american_amber_red_ale,8.0
smoken_bones_amber_ale,phillips_brewing_company,american_amber_red_ale,
ribe_jubil_ums_ale,ribe_bryghus,american_amber_red_ale,6.0
howie_s_red_ale,dl_geary_brewing_company,american_amber_red_ale,
whiskey_barrels_chopper_s,georgetown_brewing_company,american_amber_red_ale,6.2
kukko_ale,laitilan_wirvoitusjuomatehdas,american_amber_red_ale,4.3
inoki,birrificio_geco,american_amber_red_ale,6.6
apricadamnbeer,backshore_brewing_company,american_amber_red_ale,5.7
deliberation_amber_dryhopped_with_cascade,west_sixth_brewing_company,american_amber_red_ale,5.5
hurricane_hole_red,florida_keys_brewing_co,american_amber_red_ale,5.4
jazz_oak,microbrasserie_jukebox,american_amber_red_ale,5.0
cheddar_ales_wiper_and_true_amber_ale_in_the_pines,cheddar_ales,american_amber_red_ale,5.3
winter_seasonal_amber_ale,dead_frog_brewing,american_amber_red_ale,5.0
mighty_fine,odempsey_s,american_amber_red_ale,6.0
chopper_feel,union_station_brewery,american_amber_red_ale,5.0
far_west_red_wine_ale,far_west_cerveza_artesanal,american_amber_red_ale,5.2
jvalve_amber_ale,poseidon_brewing_company,american_amber_red_ale,5.3
devil_s_chopper,nickel_beer_co,american_amber_red_ale,6.5
hit_me_american_red,renegade_brewing_company,american_amber_red_ale,6.5
rhumantony,les_brasseurs_du_hameau,american_amber_red_ale,7.0
txell_cerveceria_freiburg_own_brand,ca_larenys,american_amber_red_ale,6.0
blood_moon,kinetic_brewing_company,american_amber_red_ale,6.1
abandoned_planet,proof_brewing_company,american_amber_red_ale,8.0
evil_red,black_bridge_brewery,american_amber_red_ale,7.0
ass_clown_salted_ginger_black_sour,ass_clown_brewing,american_amber_red_ale,7.1
fox_tail_red_ale,whistler_brewing_company,american_amber_red_ale,4.8
colonnel_salaberry,microbrasserie_malt_us,american_amber_red_ale,5.6
starshine_ginger_bier,big_island_brewhaus_tako_taco_taqueria,american_amber_red_ale,4.2
hollbeer_bi_re_de_printemps,brasserie_hollbeer_et_magasin,american_amber_red_ale,6.5
mc_guffin_amber_ale,naked_city_taphouse,american_amber_red_ale,4.8
fire_mouth,vice_district_brewing_company,american_amber_red_ale,8.5
shrunken_head_red,coronado_brewing_company,american_amber_red_ale,4.8
amber_mess,192_brewing_company_lake_trail_taproom,american_amber_red_ale,
little_egypt_red,carbondale_craft_beer,american_amber_red_ale,6.3
row_rye_red,function_brewing,american_amber_red_ale,6.0
red_ryesing_hood,chapman_s_brewing_company,american_amber_red_ale,10.0
le_bec_sucr_e,microbrasserie_malt_us,american_amber_red_ale,6.0
amber_alert,biloba_brewing_company,american_amber_red_ale,4.5
xbiga,cerveza_tyris,american_amber_red_ale,5.0
bastone_rare_wolf,bastone,american_amber_red_ale,6.5
genesis_red_ale,hellenic_breweries_of_atalanti_sa,american_amber_red_ale,5.0
daylight_amber_chipotle_pepper,track_7_brewing_co,american_amber_red_ale,6.8
cherry_pippins,pig_minds_brewing_co,american_amber_red_ale,8.2
whose_envy,barley_island_brewing_company,american_amber_red_ale,10.5
jacobsen_red_christmas_ale,carlsberg_danmark_as,american_amber_red_ale,4.6
double_mongrel_imperial_india_red_ale,aspetuck_brew_lab,american_amber_red_ale,9.0
ignescent_amber,fenton_winery_and_brewery,american_amber_red_ale,5.3
festbier,microbrasserie_charlevoix,american_amber_red_ale,6.0
chopper_pot_ale,kretschmann_brewing_company,american_amber_red_ale,6.0
springs_city_amber,raised_grain_brewing_company,american_amber_red_ale,6.7
la_bretonne,gambrinus,american_amber_red_ale,5.0
atwater_1936,atwater_brewery,american_amber_red_ale,9.0
amarillo,les_fr_res_houblon_microbrasserie,american_amber_red_ale,6.9
megalodon,the_bier_brewery,american_amber_red_ale,
road_soda_red_ipa,crooked_ladder_brewing_company,american_amber_red_ale,6.0
kzok_classic_rock_amber,bellevue_brewing_company,american_amber_red_ale,5.7
analog_amber,the_brewery_at_abigaile,american_amber_red_ale,5.7
one_drop,galena_brewing_company,american_amber_red_ale,6.3
binckse_belofte,kompaan_bier,american_amber_red_ale,5.8
mojo_rojo_pilot_batch,captain_lawrence_brewing_co,american_amber_red_ale,4.5
right_hand_red,thumb_coast_brewing_company,american_amber_red_ale,5.7
regal_eagle,16_mile_brewing_company,american_amber_red_ale,6.1
eldo_amber_ale,rubber_soul_brewing_co,american_amber_red_ale,5.5
ruby_sunset,dunham_massey_brewing_company,american_amber_red_ale,4.1
dark_lager,angry_hank_s_microbrewery,american_amber_red_ale,5.6
twents_amber,twentse_bierbrouwerij,american_amber_red_ale,5.5
parcel_of_rogues,picaroons_brewing_co,american_amber_red_ale,4.6
riot_act,urban_legend_brewing_company,american_amber_red_ale,5.0
sam,ordnance_brewing,american_amber_red_ale,5.4
chief_s_light_amber,bifferhaus_brewing_company,american_amber_red_ale,
rip_city_red,13_virtues_brewing_co,american_amber_red_ale,6.0
harbinger,adroit_theory_brewing_company,american_amber_red_ale,8.0
alibi_amber,at_large_brewing_company,american_amber_red_ale,6.3
redblooded_american,american_brewing_company,american_amber_red_ale,7.0
yunnan_amber,boxing_cat_brewery,american_amber_red_ale,5.2
tbc_stumbling_bee_honey_amber,titanic_brewing_company,american_amber_red_ale,5.5
oaked_overtherhine_ale,christian_moerlein_brewing_company,american_amber_red_ale,
speciale_toast,mispillion_river_brewing,american_amber_red_ale,5.6
depth_finder_ira,7_seas_brewery_and_taproom,american_amber_red_ale,5.9
otzi_s_twenty_nine_chopper_ale,bull_creek_brewing,american_amber_red_ale,
jaw_glide,jaw_brew,american_amber_red_ale,4.6
matilde_red_ale,muxa_brewing_company,american_amber_red_ale,5.0
tebonick_geronimo_polotmav_12_r_12_34_ov_12_speci_l_13,tebonick_12_rukodln_12_pivov_rek,american_amber_red_ale,
mutual_fermentation,coalition_brewing_co,american_amber_red_ale,6.0
wretched_red,barley_john_s_brew_pub,american_amber_red_ale,7.1
etna,birravino,american_amber_red_ale,5.0
fake_lying_imposter_amber_ale,narrows_brewing_co,american_amber_red_ale,5.6
devil_s_bath,man_rock_brewing_company,american_amber_red_ale,8.0
the_hummer,spinnaker_bay_brewing,american_amber_red_ale,5.8
round_lake_red,lake_charlevoix_brewing,american_amber_red_ale,5.8
jubilee_session_amber,sycamore_brewing,american_amber_red_ale,4.3
ant_ray_cow_pants,oliphant_brewing,american_amber_red_ale,7.3
honey_badger,man_cave_brewing_company,american_amber_red_ale,
red_wagon_coffee_ale,406_brewing_company,american_amber_red_ale,5.1
red_ryesing,bray_s_brewing_company,american_amber_red_ale,4.5
chlumeck_12_amber_ale,brewery_lobkowicz,american_amber_red_ale,4.9
busta_rhizomes,prison_city_pub_brewery,american_amber_red_ale,7.2
la_rouquine,la_brasserie_du_pilat,american_amber_red_ale,
ursa_z_pooniny,bieszczadzka_wytw_rnia_piwa_ursa_maior,american_amber_red_ale,5.0
papakeechies_s_reserve,man_cave_brewing_company,american_amber_red_ale,
wobbly_red_ale,dirty_hands_brewing_company,american_amber_red_ale,5.9
ol_yelper,b2_b_bistronomy,american_amber_red_ale,6.4
ambog_ale,palawe_o_brewery,american_amber_red_ale,7.0
millennium_falcons,block_15_brewery_restaurant,american_amber_red_ale,7.3
anniversary_double_red,red_door_brewing,american_amber_red_ale,7.7
ambr_e_bio,la_brasserie_mascaret,american_amber_red_ale,6.0
fbf,french_beer_factory,american_amber_red_ale,4.5
mancy_s_papou_classic_amber,maumee_bay_brewing_company,american_amber_red_ale,6.0
honey_hudson,belford_brewing_company,american_amber_red_ale,6.5
hose_5,geaghan_s_restaurant_pub,american_amber_red_ale,5.5
on_the_border_amber_porter,rusty_nickel_brewing_co,american_amber_red_ale,5.2
nopalito_red,south_park_brewing_co,american_amber_red_ale,
ross_creek_red_ale,cabinet_mountain_brewing_co,american_amber_red_ale,6.5
red,union_station_brewery,american_amber_red_ale,8.0
catskill_amber_ale,cave_mountain_brewing_company,american_amber_red_ale,5.5
mc_fadden_red_ale,catawba_island_brewing_co,american_amber_red_ale,6.0
la_piautre_ambr_e,la_fabrique_des_bi_res_danjou,american_amber_red_ale,6.0
yakima,iron_hill_brewery_restaurant,american_amber_red_ale,4.5
la_piautre_brousse,la_fabrique_des_bi_res_danjou,american_amber_red_ale,6.5
flamboyant_2014,arbor_brewing_company,american_amber_red_ale,
thistle_stop_amber_ale,black_forest_brewery,american_amber_red_ale,4.5
fire_on_the_mountain,four_quarters_brewing_co,american_amber_red_ale,5.5
vaughn_s_vats_beauwinkle,grumpy_old_men_brewing,american_amber_red_ale,5.4
hathor_s_amber_ale,trap_rock_restaurant_brewery,american_amber_red_ale,5.3
red_traitor_ale,heroes_restaurant_brewery,american_amber_red_ale,6.8
blood_oats,wheaty_brewing_corps,american_amber_red_ale,5.6
del_puerto_barba_roja,cervecera_del_puerto,american_amber_red_ale,4.5
amberly_eyes,sir_winston_s_pub_gg_brewers,american_amber_red_ale,6.0
edge_amber,edge_brewing_company,american_amber_red_ale,5.7
la_gourmande,microbrasserie_moulin_7,american_amber_red_ale,5.3
amber_alt,kaskaskia_brewing_company,american_amber_red_ale,5.6
red_rothchild,bna_brewing_co,american_amber_red_ale,5.5
meet_mister_mayhem,triptych_brewing,american_amber_red_ale,4.9
firemans_s_amber,waddell_s_brewpub_grille,american_amber_red_ale,5.3
acacia_amber,lake_charlevoix_brewing,american_amber_red_ale,5.6
brousse_du_prospecteur,microbrasserie_le_prospecteur,american_amber_red_ale,5.0
arkie_amber_ale_aaa,bubba_brew_s_brewing_company,american_amber_red_ale,5.6
das_rote,handbrauerei_gerhard_forstner,american_amber_red_ale,5.0
radio_banter,redline_brewhouse,american_amber_red_ale,4.9
smelteverket_s_jamaican_blue,ego_brygghus,american_amber_red_ale,5.2
de_vie,la_franche_bi_re_artisanale_de_franche_comt,american_amber_red_ale,
immortale_corruptor_gwar_blood_dry_hopped_citra,strangeways_brewing,american_amber_red_ale,5.5
r_de_toner,ego_brygghus,american_amber_red_ale,4.7
argyle,destination_unknown_beer_co,american_amber_red_ale,7.9
orange_blossom_ale,heroes_restaurant_brewery,american_amber_red_ale,5.1
forhekset_prinsesse,ego_brygghus,american_amber_red_ale,6.2
festival_amber,festival_brewery,american_amber_red_ale,3.8
moggy_s_old_red_ale,bubba_brew_s_brewing_company,american_amber_red_ale,
